Product_ID,Product_Name,Brand,Category,Price,Rating,Reviews,Sales_INR,Skin_Type,Ingredient_Type,Launch_Year,Country
7056,Expert Matte To Last Liquid Lipstick Rose Beige 50ml,Nykaa,Makeup,2107.75,4.6,30300,459229,All Skin Types,Charcoal,2024,India
7057,Glow HD Matte Lipstick Beige 250ml,Swiss Beauty,Makeup,1235.05,3.6,45564,328833,Combination,Tea Tree,2018,India
7058,Pure Keratin Hair Mask 10 ml,WOW Skin Science,Haircare,369.61,3.1,24502,118810,Sensitive,Argan Oil,2024,India
7059,Pro Mogra Parfum 30g,Forest Essentials,Fragrance,4682.07,4.8,3201,58462,All Skin Types,Niacinamide,2021,India
7060,Ultra Absolute Matte Lipstick 100ml,Lakme,Makeup,1742.0,3.6,30560,182101,Combination,Hyaluronic Acid,2022,India
7061,Glow Rose & Cardamom Body Mist 50ml,Forest Essentials,Fragrance,3700.34,3.7,18637,350391,Sensitive,Salicylic Acid,2018,India
7062,Glow Bio Papaya Revitalizing Tan Removal Scrub 100ml,Biotique,Skincare,2829.27,3.8,28967,127526,Combination,Ceramides,2021,India
7063,Fresh CEO Man Eau de Parfum 120 ml,Bella Vita,Fragrance,5762.95,4.7,25771,132437,Sensitive,Keratin,2022,India
7064,Advanced Hair Revival Serum 30g,St. Botanica,Haircare,427.76,3.8,31238,206050,Normal,Aloe Vera,2019,India
7065,Ultra Nargis Perfume 120 ml,Forest Essentials,Fragrance,2292.64,3.9,33525,346713,Oily,Argan Oil,2019,India
7066,Daily Anti-Hairfall Shampoo 15g,mCaffeine,Haircare,1927.71,3.8,59298,673732,Oily,Retinol,2020,India
7067,Hydra Lip Crayon Sand 30g,Bella Vita,Makeup,978.97,3.0,69708,432673,Normal,Neem,2022,India
7068,Fresh Eyeconic Kajal 30 pcs,Lakme,Makeup,707.19,4.2,43338,607877,Dry,Aloe Vera,2021,India
7069,Advanced Travel Beauty Sponge 100ml,Nykaa,Tools,1322.18,3.3,12726,167320,All Skin Types,Shea Butter,2018,India
7070,Daily Bringadi Night Serum 30g,Kama Ayurveda,Skincare,1368.82,4.7,119872,1144032,All Skin Types,Turmeric,2022,India
7071,Herbal Argan Oil Shampoo 30g,St. Botanica,Haircare,279.36,3.8,15797,299914,Normal,Shea Butter,2022,India
7072,Revive Absolute Matte Lipstick 50ml,Lakme,Makeup,1908.82,3.6,16982,139211,Oily,Tea Tree,2021,India
7073,Matte Retinol 0.3% Night Cream 10 ml,Minimalist,Skincare,3361.84,4.6,38228,603684,Normal,Argan Oil,2018,India
7074,Advanced Hyper Stay Lipstick 6 g,Blue Heaven,Makeup,1512.66,3.7,31416,375111,All Skin Types,Amla,2024,India
7075,Revive Hyperfix Primer Beige 250ml,Blue Heaven,Makeup,1000.3,3.5,21138,272966,Oily,Coconut,2021,India
7076,Pure Eyeconic Kajal 120 ml,Lakme,Makeup,2423.98,4.3,31497,298205,All Skin Types,Turmeric,2020,India
7077,Glow Beauty Blender Sponge 30 pcs,Swiss Beauty,Tools,975.12,3.3,19876,349791,Combination,Keratin,2022,India
7078,Fresh Strengthening Hair Serum 100ml,Arata,Haircare,2194.29,3.7,24091,129580,Oily,Niacinamide,2022,India
7079,Herbal Nargis Perfume 15g,Forest Essentials,Fragrance,3455.43,3.3,343,35575,Oily,Neem,2020,India
7080,Pro Skin Genius Foundation 120 ml,Nykaa,Makeup,854.38,4.3,17051,123681,Combination,Charcoal,2022,India
7081,Expert Stroke Of Genius Heavy-Duty Kajal 30 pcs,Sugar Cosmetics,Makeup,2085.45,4.7,73218,863934,Sensitive,Coconut,2023,India
7082,Bright Eyeshadow Kit 15g,Swiss Beauty,Makeup,2066.11,4.7,30841,451580,Normal,Amla,2021,India
7083,Soft Bio Papaya Revitalizing Tan Removal Scrub 6 g,Biotique,Skincare,3401.45,3.9,42471,205321,Oily,Rose Water,2022,India
7084,Soft Lip Crayon Mocha 6 g,Bella Vita,Makeup,2428.11,3.5,14422,236992,Dry,Ceramides,2020,India
7085,Glow Mogra Eau de Parfum 100ml,Kama Ayurveda,Fragrance,1282.27,3.7,8476,134598,Combination,Hyaluronic Acid,2018,India
7086,Daily Brow Definer 30g,Sugar Cosmetics,Makeup,975.05,4.4,70256,976724,Dry,Aloe Vera,2018,India
7087,Soft Hydrating Aloe Vera Gel 100ml,Himalaya,Skincare,2119.07,3.8,56916,926573,Normal,Niacinamide,2023,India
7088,Herbal Biotin Hair Mask 6 g,St. Botanica,Haircare,851.05,3.2,69053,948514,Oily,Coconut,2024,India
7089,Fresh HD Matte Lipstick Sand 10 ml,Swiss Beauty,Makeup,922.23,4.4,52293,527237,Dry,Aloe Vera,2018,India
7090,Glow Retinol 0.3% Night Cream 30 pcs,Minimalist,Skincare,2801.78,3.3,5517,68728,Combination,Coconut,2021,India
7091,Bright Purifying Neem Pack 120 ml,Himalaya,Skincare,4450.48,3.2,98174,1151252,Oily,Keratin,2018,India
7092,Revive Stroke Of Genius Heavy-Duty Kajal Caramel 6 g,Sugar Cosmetics,Makeup,754.02,3.1,55202,397652,Oily,Rose Water,2022,India
7093,Expert Classic Eau de Cologne 10 ml,Blue Heaven,Fragrance,2439.87,3.5,10729,177497,All Skin Types,Shea Butter,2022,India
7094,Glow 9 to 5 Primer + Matte Foundation Warm Beige 50ml,Lakme,Makeup,1497.98,5.0,62412,373188,Normal,Retinol,2021,India
7095,Fresh Oudh & Amber Perfume 250ml,Forest Essentials,Fragrance,6387.61,3.6,4001,87836,All Skin Types,Neem,2021,India
7096,Classic Rice Water Shampoo 100ml,Quench Botanics,Haircare,1058.77,4.8,25171,163810,All Skin Types,Niacinamide,2023,India
7097,Radiant CEO Man Eau de Parfum 250ml,Bella Vita,Fragrance,298.77,4.4,2905,42332,Normal,Charcoal,2020,India
7098,Revive Hyper Stay Lipstick Honey 50ml,Blue Heaven,Makeup,2411.09,3.4,51928,542680,Combination,Retinol,2018,India
7099,Herbal Oil Clear Face Pack 30 pcs,Himalaya,Skincare,3656.76,3.3,68262,993021,Oily,Neem,2019,India
7100,Ultra Matte Foundation Nude 100ml,Good Vibes,Makeup,511.74,4.7,67161,468470,Dry,Tea Tree,2022,India
7101,Soft Pure Rose Water 10 ml,Kama Ayurveda,Skincare,3372.51,4.6,80755,1434316,Combination,Charcoal,2024,India
7102,Bright Herbals Night Cream 15g,Himalaya,Skincare,3542.3,4.9,31997,359426,Combination,Hyaluronic Acid,2024,India
7103,Classic Ayurvedic Body Spray 120 ml,Kama Ayurveda,Fragrance,6009.37,3.7,214,11733,Dry,Shea Butter,2024,India
7104,Soft Jasmine Mist 200ml,Kama Ayurveda,Fragrance,905.88,3.4,37847,704776,Combination,Argan Oil,2020,India
7105,Pro Delicate Facial Cleanser 6 g,Forest Essentials,Skincare,2137.76,4.5,45895,545483,All Skin Types,Niacinamide,2022,India
7106,Radiant Matte Mousse Foundation 30 pcs,Bella Vita,Makeup,1600.26,3.6,69976,616550,Normal,Argan Oil,2019,India
7107,Hydra Flawless Finish Compact 30 pcs,Blue Heaven,Makeup,212.9,3.8,42359,351209,Normal,Charcoal,2018,India
7108,Glow Coconut Milk Shampoo 200ml,WOW Skin Science,Haircare,915.34,4.9,64575,981580,Normal,Rose Water,2021,India
7109,Pro Paintstix Lip Crayon Warm Beige 50ml,Nykaa,Makeup,687.38,4.3,53682,774176,Combination,Aloe Vera,2020,India
7110,Matte Flawless Finish Compact Mocha 250ml,Blue Heaven,Makeup,1528.37,4.5,9225,133560,Dry,Shea Butter,2024,India
7111,Expert Pure Rose Water 120 ml,Kama Ayurveda,Skincare,2340.14,3.1,118482,804957,Combination,Charcoal,2018,India
7112,Revive Detan Face Wash 30 pcs,Lotus Herbals,Skincare,1670.41,4.9,70122,561747,Normal,Hyaluronic Acid,2019,India
7113,Matte Compact Puff 50ml,Lakme,Tools,2653.18,4.5,8126,54308,All Skin Types,Niacinamide,2021,India
7114,Bright Keratin Hair Mask 200ml,WOW Skin Science,Haircare,891.27,3.5,42709,202334,Combination,Tea Tree,2019,India
7115,Matte Frizz Control Serum 10 ml,Quench Botanics,Haircare,658.31,4.5,65074,1004304,All Skin Types,Vitamin C,2019,India
7116,Pro Apple Cider Vinegar Shampoo 30g,WOW Skin Science,Haircare,1469.43,3.4,57148,378230,Dry,Salicylic Acid,2020,India
7117,Radiant Absolute Blur Perfect Primer Beige 200ml,Lakme,Makeup,2341.85,3.6,20463,177046,All Skin Types,Hyaluronic Acid,2024,India
7118,Advanced Matte To Last Liquid Lipstick Rose Beige 50ml,Nykaa,Makeup,2137.87,3.4,74392,348924,Normal,Turmeric,2019,India
7119,Daily Nargis Perfume 100ml,Forest Essentials,Fragrance,4986.95,4.9,24618,223447,All Skin Types,Salicylic Acid,2023,India
7120,Revive Delicate Facial Cleanser 15g,Forest Essentials,Skincare,2655.44,4.0,42844,182037,Oily,Charcoal,2023,India
7121,Bright Bio Sandalwood Sunscreen 100ml,Biotique,Skincare,635.01,4.1,68119,975442,Combination,Neem,2024,India
7122,Matte Herbals Night Cream 30g,Himalaya,Skincare,3199.01,3.0,39365,267137,All Skin Types,Saffron,2023,India
7123,Matte Herbals Night Cream 6 g,Himalaya,Skincare,3193.09,3.5,103345,1100742,Oily,Niacinamide,2023,India
7124,Matte Invisible Finish Compact 100ml,Lakme,Makeup,1888.35,3.4,65484,1081277,Combination,Keratin,2022,India
7125,Matte Makeup Kit Sponge 50ml,Blue Heaven,Tools,2235.99,3.5,17512,173636,Dry,Neem,2021,India
7126,Pro Aloe Vera Hydrating Mist 15g,Forest Essentials,Skincare,3566.93,3.6,68152,735906,Dry,Keratin,2020,India
7127,Hydra Matte To Last Liquid Lipstick 100ml,Nykaa,Makeup,2123.89,3.3,72272,952727,Oily,Turmeric,2021,India
7128,Classic Matte Mousse Foundation 50ml,Bella Vita,Makeup,1347.87,3.9,4739,88921,Dry,Salicylic Acid,2022,India
7129,Revive Eyebrow Brush 10 ml,Nykaa,Tools,2448.5,4.8,19487,101552,All Skin Types,Hyaluronic Acid,2019,India
7130,Daily Oil-Free Moisturizer 10 ml,Mamaearth,Skincare,1146.78,3.2,34635,605106,Normal,Ceramides,2024,India
7131,Fresh Neem Face Wash 15g,Himalaya,Skincare,1296.88,3.7,33957,357266,Dry,Ceramides,2018,India
7132,Bright Niacinamide 10% Serum 120 ml,Minimalist,Skincare,1081.2,3.7,88223,1102415,All Skin Types,Tea Tree,2023,India
7133,Revive Salicylic Acid 2% Cleanser 15g,Minimalist,Skincare,2419.17,3.5,35995,470702,Sensitive,Neem,2023,India
7134,Hydra Bio Fruit Face Wash 30g,Biotique,Skincare,2664.34,5.0,28032,426570,Dry,Neem,2024,India
7135,Revive Bio Morning Nectar Moisturizer 200ml,Biotique,Skincare,531.72,4.3,75467,802748,Sensitive,Neem,2019,India
7136,Daily Oudh & Amber Perfume 15g,Forest Essentials,Fragrance,5055.0,3.8,37057,634558,Dry,Coconut,2021,India
7137,Herbal Oudh & Amber Perfume 30 pcs,Forest Essentials,Fragrance,3022.6,4.3,28406,200859,Dry,Niacinamide,2022,India
7138,Daily Bio Papaya Revitalizing Tan Removal Scrub 30 pcs,Biotique,Skincare,1004.41,3.7,67544,632376,Dry,Rose Water,2020,India
7139,Expert Smudge Me Not Liquid Lipstick 30g,Sugar Cosmetics,Makeup,1710.69,4.3,8178,152898,Normal,Hyaluronic Acid,2022,India
7140,Advanced Smudge Me Not Liquid Lipstick 250ml,Sugar Cosmetics,Makeup,1162.8,3.2,20533,279838,Sensitive,Amla,2024,India
7141,Classic Ceramide Barrier Cream 120 ml,Minimalist,Skincare,1463.7,3.8,16893,241594,Oily,Retinol,2024,India
7142,Ultra Hydrating Aloe Vera Gel 30g,Himalaya,Skincare,2609.59,3.8,89932,848373,Oily,Amla,2019,India
7143,Soft Eyeconic Kajal Nude 200ml,Lakme,Makeup,230.5,3.6,79106,742294,Sensitive,Amla,2021,India
7144,Ultra Soft Focus Compact Rose Beige 30g,Good Vibes,Makeup,778.53,4.6,9779,169645,Dry,Niacinamide,2022,India
7145,Radiant Glazed Liquid Lip Balm Rose Beige 30g,Nykaa,Makeup,1511.16,3.2,51973,913039,Oily,Aloe Vera,2021,India
7146,Revive Onion Oil Hair Serum 250ml,The Moms Co.,Haircare,1837.99,3.5,46254,449325,Combination,Amla,2022,India
7147,Ultra Makeup Kit Sponge 250ml,Blue Heaven,Tools,2391.51,4.1,4414,40225,Sensitive,Retinol,2020,India
7148,Advanced Flawless Finish Compact 10 ml,Blue Heaven,Makeup,2398.33,4.3,31189,544077,Oily,Vitamin C,2022,India
7149,Fresh Purifying Neem Pack 10 ml,Himalaya,Skincare,3594.63,4.3,32966,337032,Normal,Retinol,2019,India
7150,Expert Moi Perfume 6 g,Nykaa,Fragrance,1351.98,4.2,5859,99143,Sensitive,Shea Butter,2019,India
7151,Advanced Matte Foundation 30g,Good Vibes,Makeup,837.35,4.9,64715,1148762,Oily,Saffron,2022,India
7152,Advanced Lip Crayon Warm Beige 250ml,Bella Vita,Makeup,879.4,4.1,33689,195818,All Skin Types,Tea Tree,2022,India
7153,Pure Vitamin C 10% Serum 100ml,Minimalist,Skincare,2841.53,4.9,88322,1247544,Normal,Vitamin C,2020,India
7154,Pure Luxury Liquid Lipstick Warm Beige 250ml,Bella Vita,Makeup,150.4,3.5,81774,1252099,Combination,Hyaluronic Acid,2018,India
7155,Herbal Hair Repair Mask 120 ml,Arata,Haircare,1510.78,3.7,28167,455482,Dry,Hyaluronic Acid,2022,India
7156,Daily Hair Revival Serum 10 ml,St. Botanica,Haircare,173.65,3.7,14807,103850,Normal,Saffron,2024,India
7157,Glow Nalpamaradi Face Scrub 30 pcs,Kama Ayurveda,Skincare,802.02,4.3,36907,353587,All Skin Types,Salicylic Acid,2018,India
7158,Daily Radiance Mask 50ml,Lotus Herbals,Skincare,1890.32,3.2,116948,1071695,Sensitive,Vitamin C,2024,India
7159,Advanced Hyperfix Primer Ivory 100ml,Blue Heaven,Makeup,885.43,5.0,69164,1119483,Oily,Amla,2022,India
7160,Ultra Pencil Eyeliner Almond 10 ml,Blue Heaven,Makeup,134.07,3.2,34086,482744,All Skin Types,Aloe Vera,2021,India
7161,Radiant Onion Oil Hair Serum 10 ml,The Moms Co.,Haircare,1909.1,3.2,64209,916508,All Skin Types,Coconut,2019,India
7162,Radiant Oudh & Amber Perfume 30 pcs,Forest Essentials,Fragrance,639.52,3.9,9787,140750,Sensitive,Neem,2023,India
7163,Fresh Cappuccino Hair Mask 120 ml,mCaffeine,Haircare,2164.28,3.6,69834,991406,Normal,Keratin,2020,India
7164,Hydra Rose Water Mist 100ml,Kama Ayurveda,Fragrance,3825.16,3.9,3774,88415,Dry,Coconut,2020,India
7165,Revive Salicylic Acid 2% Cleanser 100ml,Minimalist,Skincare,3184.91,4.0,65269,474502,Sensitive,Aloe Vera,2023,India
7166,Ultra Invisible Finish Compact Rose Beige 100ml,Lakme,Makeup,977.38,4.1,74451,780101,Normal,Amla,2018,India
7167,Pure Stroke Of Genius Heavy-Duty Kajal 120 ml,Sugar Cosmetics,Makeup,2007.56,3.5,29429,459096,Combination,Amla,2019,India
7168,Pure Botanical Hair Mask 100ml,Quench Botanics,Haircare,1424.95,3.3,39503,539413,Combination,Retinol,2022,India
7169,Pro Facial Roller 200ml,Good Vibes,Tools,1209.3,4.4,2119,45090,Normal,Ceramides,2024,India
7170,Pure Soft Focus Compact 10 ml,Good Vibes,Makeup,2255.2,4.5,83283,478585,Combination,Amla,2020,India
7171,Daily Hair Repair Mask 30 pcs,Arata,Haircare,1820.23,4.8,66904,914041,All Skin Types,Turmeric,2021,India
7172,Glow Matte Foundation Mocha 200ml,Good Vibes,Makeup,1059.08,4.4,7137,122959,Combination,Shea Butter,2018,India
7173,Classic Absolute Matte Lipstick Beige 50ml,Lakme,Makeup,1126.62,3.1,58929,953822,Oily,Keratin,2018,India
7174,Fresh Onion Black Seed Hair Oil 120 ml,WOW Skin Science,Haircare,787.1,4.3,51222,386953,All Skin Types,Salicylic Acid,2022,India
7175,Herbal Glossy Lip Oil Rose Beige 15g,Bella Vita,Makeup,736.79,4.9,30736,234255,Oily,Shea Butter,2020,India
7176,Hydra Bio Fruit Face Wash 120 ml,Biotique,Skincare,438.21,3.8,30542,401574,Oily,Shea Butter,2022,India
7177,Pro Tool Kit Set 30g,Good Vibes,Tools,371.86,3.4,26914,529137,Oily,Hyaluronic Acid,2019,India
7178,Advanced Eyeliner Pen 100ml,Good Vibes,Makeup,1059.39,3.7,83142,1008404,Normal,Rose Water,2019,India
7179,Pro Niacinamide 10% Serum 50ml,Minimalist,Skincare,947.03,4.5,100113,821704,Combination,Neem,2024,India
7180,Pro Gentle Baby Shampoo 100ml,The Moms Co.,Haircare,1011.22,4.7,4293,67242,Sensitive,Ceramides,2023,India
7181,Expert Brazilian Keratin Conditioner 50ml,St. Botanica,Haircare,856.11,3.8,3982,59637,Normal,Neem,2022,India
7182,Soft Vitamin C Serum 30g,Mamaearth,Skincare,2631.4,4.5,67520,941324,Oily,Saffron,2023,India
7183,Glow Daily Fresh Body Mist 120 ml,Blue Heaven,Fragrance,4643.99,4.6,18146,296211,Sensitive,Turmeric,2023,India
7184,Daily Blending Sponge 50ml,Lakme,Tools,2925.81,3.3,2428,66142,All Skin Types,Charcoal,2019,India
7185,Pro Contour Brush Kit 100ml,Swiss Beauty,Tools,1331.78,4.5,3245,84506,Normal,Vitamin C,2020,India
7186,Matte Biotin Hair Mask 50ml,St. Botanica,Haircare,1693.55,4.6,24352,237011,Sensitive,Coconut,2020,India
7187,Ultra Contour De Force Mini Blush 200ml,Sugar Cosmetics,Makeup,556.46,4.4,62805,801653,Normal,Aloe Vera,2023,India
7188,Daily Scalp Care Shampoo 15g,St. Botanica,Haircare,1538.64,5.0,64403,503411,Oily,Saffron,2021,India
7189,Pro Skin Genius Foundation 30 pcs,Nykaa,Makeup,185.02,3.2,72381,786948,Oily,Vitamin C,2024,India
7190,Herbal Purifying Neem Pack 200ml,Himalaya,Skincare,1163.88,4.0,74910,472920,Oily,Amla,2022,India
7191,Fresh Eyeshadow Kit Sand 100ml,Swiss Beauty,Makeup,443.89,4.7,21816,268043,Oily,Keratin,2021,India
7192,Advanced Bio Fruit Face Wash 50ml,Biotique,Skincare,3015.86,3.9,48922,768681,Dry,Argan Oil,2020,India
7193,Revive Paintstix Lip Crayon Beige 30 pcs,Nykaa,Makeup,413.56,3.9,82390,1283862,Dry,Salicylic Acid,2020,India
7194,Pro Herbals Night Cream 6 g,Himalaya,Skincare,3009.89,4.8,90195,598434,Combination,Salicylic Acid,2020,India
7195,Expert CEO Man Eau de Parfum 10 ml,Bella Vita,Fragrance,4064.27,4.0,20832,92727,Normal,Niacinamide,2019,India
7196,Daily Bamboo Sheet Mask 15g,Mamaearth,Skincare,3211.53,3.1,119279,1898108,Normal,Argan Oil,2022,India
7197,Glow YouthRx Anti-Ageing Cream 30 pcs,Lotus Herbals,Skincare,608.28,4.9,66971,985684,Oily,Retinol,2023,India
7198,Bright Oil-Free Moisturizer 50ml,Mamaearth,Skincare,2193.4,3.2,40946,493692,Dry,Turmeric,2019,India
7199,Matte Curl Care Shampoo 50ml,Arata,Haircare,1556.58,5.0,26729,248202,Combination,Charcoal,2019,India
7200,Hydra Safe Sun UV Screen Matte Gel 6 g,Lotus Herbals,Skincare,1847.02,4.1,64249,1013075,Normal,Niacinamide,2023,India
7201,Herbal Pencil Eyeliner Nude 120 ml,Blue Heaven,Makeup,2227.18,3.4,40697,256148,Normal,Aloe Vera,2023,India
7202,Classic Eyeshadow Kit Warm Beige 30g,Swiss Beauty,Makeup,178.98,3.9,14332,262283,All Skin Types,Coconut,2020,India
7203,Advanced Bio Morning Nectar Moisturizer 30 pcs,Biotique,Skincare,4110.8,4.6,11628,166176,Sensitive,Turmeric,2019,India
7204,Pure Safe Sun UV Screen Matte Gel 200ml,Lotus Herbals,Skincare,4098.31,3.8,98108,1569074,Combination,Saffron,2023,India
7205,Ultra Eyeconic Kajal 250ml,Lakme,Makeup,345.65,4.7,26538,425523,Normal,Salicylic Acid,2020,India
7206,Ultra Bio Morning Nectar Moisturizer 10 ml,Biotique,Skincare,442.33,5.0,1518,30649,Normal,Turmeric,2024,India
7207,Soft Moi Perfume 50ml,Nykaa,Fragrance,5070.76,3.5,20315,171775,Dry,Charcoal,2023,India
7208,Classic Kajal Sharpener 10 ml,Blue Heaven,Tools,2763.66,4.0,11518,215639,Normal,Salicylic Acid,2024,India
7209,Advanced Invisible Finish Compact 120 ml,Lakme,Makeup,2191.82,3.9,81148,1340263,Oily,Turmeric,2022,India
7210,Classic Safe Sun UV Screen Matte Gel 6 g,Lotus Herbals,Skincare,3130.49,4.3,113971,1850300,Normal,Amla,2019,India
7211,Bright Frizz Control Serum 15g,Quench Botanics,Haircare,514.43,3.6,64968,909106,All Skin Types,Tea Tree,2022,India
7212,Revive Onion Oil Hair Serum 30g,The Moms Co.,Haircare,1935.24,4.9,54469,607382,Combination,Charcoal,2022,India
7213,Herbal Radiance Mask 15g,Lotus Herbals,Skincare,398.06,4.4,102391,1278137,Oily,Keratin,2024,India
7214,Ultra Matte Mousse Foundation Beige 6 g,Bella Vita,Makeup,1892.68,3.7,55304,768417,Combination,Vitamin C,2018,India
7215,Revive Liquid Concealer Almond 10 ml,Swiss Beauty,Makeup,1089.94,3.8,31936,242450,Dry,Tea Tree,2019,India
7216,Classic Purifying Neem Pack 15g,Himalaya,Skincare,272.42,3.7,67894,1126646,Oily,Charcoal,2022,India
7217,Pure Hyperfix Primer Honey 30 pcs,Blue Heaven,Makeup,684.26,4.1,3535,72721,Dry,Saffron,2022,India
7218,Hydra Ubtan Face Wash 10 ml,Mamaearth,Skincare,164.06,3.5,78982,1413641,Combination,Saffron,2022,India
7219,Matte Oil-Free Moisturizer 30g,Mamaearth,Skincare,200.58,4.6,104341,1493512,Normal,Rose Water,2024,India
7220,Herbal Purifying Neem Pack 100ml,Himalaya,Skincare,1585.18,4.1,58588,839057,Dry,Niacinamide,2022,India
7221,Expert Mini Perfume Spray 200ml,Nykaa,Fragrance,5327.92,3.1,25003,408051,Combination,Vitamin C,2020,India
7222,Expert Hair Revival Serum 30 pcs,St. Botanica,Haircare,1428.76,5.0,69855,346339,Dry,Hyaluronic Acid,2022,India
7223,Pro Mini Perfume Spray 15g,Nykaa,Fragrance,1915.44,3.5,24924,231961,Combination,Turmeric,2023,India
7224,Advanced Hydrating Aloe Vera Gel 250ml,Himalaya,Skincare,2717.92,3.2,54688,848502,Dry,Shea Butter,2024,India
7225,Bright Daily Fresh Body Mist 30g,Blue Heaven,Fragrance,814.97,4.0,32530,191070,All Skin Types,Retinol,2023,India
7226,Soft Biotin Hair Mask 250ml,St. Botanica,Haircare,1026.38,5.0,24362,159946,Sensitive,Retinol,2021,India
7227,Bright Pure Rose Water 10 ml,Kama Ayurveda,Skincare,2633.6,4.1,64456,467342,Combination,Aloe Vera,2024,India
7228,Ultra Kumkumadi Face Oil 250ml,Kama Ayurveda,Skincare,3491.7,4.2,42796,703906,Dry,Keratin,2023,India
7229,Herbal Artisto Kajal Caramel 30g,Blue Heaven,Makeup,1560.06,3.5,4984,58661,All Skin Types,Aloe Vera,2024,India
7230,Fresh Gentle Baby Shampoo 250ml,The Moms Co.,Haircare,1234.56,3.9,27121,356060,Oily,Neem,2018,India
7231,Herbal Ceramide Barrier Cream 15g,Minimalist,Skincare,3333.41,4.5,57032,402422,Normal,Neem,2018,India
7232,Soft Daily Fresh Body Mist 6 g,Blue Heaven,Fragrance,1615.94,3.4,43035,745084,Combination,Vitamin C,2018,India
7233,Pro Herbals Night Cream 120 ml,Himalaya,Skincare,2554.53,4.0,8150,125602,Dry,Amla,2020,India
7234,Hydra Invisible Finish Compact Rose Beige 30g,Lakme,Makeup,1807.19,3.1,20030,177934,Sensitive,Shea Butter,2023,India
7235,Soft Keratin Hair Mask 50ml,WOW Skin Science,Haircare,1538.89,4.4,34035,330534,All Skin Types,Tea Tree,2022,India
7236,Revive Safe Sun UV Screen Matte Gel 6 g,Lotus Herbals,Skincare,1322.67,4.7,54650,659715,Combination,Neem,2024,India
7237,Hydra Red Onion Hair Conditioner 10 ml,WOW Skin Science,Haircare,1440.1,4.4,26495,481639,Sensitive,Retinol,2022,India
7238,Expert Smudge Me Not Liquid Lipstick Honey 30g,Sugar Cosmetics,Makeup,1860.65,3.4,11932,202091,All Skin Types,Rose Water,2022,India
7239,Ultra Eyelash Curler 100ml,Swiss Beauty,Tools,1434.44,3.7,18863,121622,Oily,Shea Butter,2023,India
7240,Radiant Cheek Tint 200ml,Bella Vita,Makeup,1023.8,3.8,17053,184088,All Skin Types,Shea Butter,2018,India
7241,Herbal 9 to 5 Primer + Matte Foundation Sand 10 ml,Lakme,Makeup,211.8,3.8,44132,231763,Combination,Tea Tree,2020,India
7242,Classic Skin Genius Foundation Beige 15g,Nykaa,Makeup,1950.7,4.6,63899,1054821,Sensitive,Coconut,2021,India
7243,Ultra Glossy Lip Oil 100ml,Bella Vita,Makeup,560.72,3.6,36247,326577,All Skin Types,Turmeric,2023,India
7244,Glow Eyebrow Brush 10 ml,Nykaa,Tools,1558.89,3.7,22542,101918,Dry,Keratin,2022,India
7245,Radiant Sweet Floral Perfume 200ml,Blue Heaven,Fragrance,3180.7,4.3,4778,86191,Sensitive,Coconut,2022,India
7246,Hydra Daily Fresh Body Mist 50ml,Blue Heaven,Fragrance,6113.33,4.4,2593,82833,Sensitive,Neem,2022,India
7247,Herbal Artisto Kajal 6 g,Blue Heaven,Makeup,2371.48,3.4,11067,87898,Dry,Keratin,2019,India
7248,Matte Bio Fruit Face Wash 100ml,Biotique,Skincare,1679.62,3.7,71275,879267,Sensitive,Vitamin C,2022,India
7249,Soft Vitamin C 10% Serum 100ml,Minimalist,Skincare,4369.0,4.2,38207,602476,Combination,Salicylic Acid,2018,India
7250,Fresh Luxury Collection Body Mist 250ml,Bella Vita,Fragrance,2448.24,3.2,10262,142317,Normal,Rose Water,2023,India
7251,Glow Hyper Stay Lipstick Sand 30g,Blue Heaven,Makeup,1423.31,3.7,4485,66087,Normal,Aloe Vera,2021,India
7252,Bright Stroke Of Genius Heavy-Duty Kajal Warm Beige 15g,Sugar Cosmetics,Makeup,514.34,4.7,17610,291695,Combination,Coconut,2022,India
7253,Herbal Oil-Free Moisturizer 10 ml,Mamaearth,Skincare,1110.27,4.3,54241,643639,Combination,Saffron,2018,India
7254,Herbal Retinol 0.3% Night Cream 10 ml,Minimalist,Skincare,3943.05,3.8,111407,1449813,Dry,Shea Butter,2023,India
7255,Herbal Purifying Neem Pack 15g,Himalaya,Skincare,3053.58,3.1,87123,585202,Normal,Amla,2021,India
7256,Revive Radiance Mask 30g,Lotus Herbals,Skincare,3772.76,4.5,42878,535069,Combination,Coconut,2024,India
7257,Soft Natural Protein Shampoo 30g,The Moms Co.,Haircare,1837.23,3.4,58125,300609,Dry,Keratin,2024,India
7258,Pure Glossy Lip Oil Ivory 250ml,Bella Vita,Makeup,437.39,3.0,42949,367165,Oily,Charcoal,2022,India
7259,Herbal Bio Cucumber Toner 30 pcs,Biotique,Skincare,3253.75,4.5,88448,780153,Oily,Saffron,2022,India
7260,Daily Bio Sandalwood Sunscreen 6 g,Biotique,Skincare,3543.31,4.3,91213,1592691,Normal,Shea Butter,2023,India
7261,Bright Anti Hairfall Conditioner 120 ml,The Moms Co.,Haircare,689.17,4.7,49125,456268,Sensitive,Vitamin C,2020,India
7262,Herbal Floral Crush Eau de Parfum 50ml,Nykaa,Fragrance,5500.52,4.2,30453,396719,Sensitive,Ceramides,2018,India
7263,Revive Aloe Vera Hydrating Mist 200ml,Forest Essentials,Skincare,3348.24,3.3,36843,680596,Normal,Vitamin C,2023,India
